Gene,Description,De novo PTV Cases,De novo PTV Controls,De novo MisA Cases,De novo MisA Controls,De novo MisB Cases,De novo MisB Controls,DBS PTV Cases,DBS PTV controls,SWE PTV Cases,SWE PTV Controls,Transmitted,Untransmitted,Q‑Val
ENSG00000104447,transcriptional repressor GATA binding 1,0,0,0,0,0,0,0,0,0,0,0,0,0.93069
ENSG00000119121,transient receptor potential cation channel subfamily M member 6,0,0,0,0,0,0,3,4,0,2,5,3,0.93069
ENSG00000144935,transient receptor potential cation channel subfamily C member 1,0,0,0,0,0,0,0,0,0,0,0,0,0.93069
ENSG00000149743,tRNA phosphotransferase 1,0,0,0,0,0,0,0,0,0,0,1,0,0.93069
ENSG00000163467,TSSK6 activating cochaperone,0,0,0,0,0,0,0,0,0,0,0,0,0.93069
ENSG00000165699,TSC complex subunit 1,0,0,0,0,0,0,0,0,1,1,0,0,0.93069
ENSG00000180098,tRNA selenocysteine 1 associated protein 1,0,0,0,0,0,0,0,0,0,0,0,1,0.93069
ENSG00000074319,tumor susceptibility 101,0,0,0,0,0,0,0,1,0,0,1,0,0.9307
ENSG00000103197,TSC complex subunit 2,0,0,0,0,0,0,0,0,0,0,0,4,0.9307
ENSG00000134200,thyroid stimulating hormone subunit beta,0,0,0,0,0,0,0,1,0,1,0,1,0.9307
ENSG00000135951,testis specific 10,0,0,0,0,0,0,0,0,0,2,0,0,0.9307
ENSG00000166925,TSC22 domain family member 4,0,0,0,0,0,0,0,0,0,0,0,0,0.9307
ENSG00000170892,tRNA splicing endonuclease subunit 34,0,0,0,0,0,0,0,0,0,0,0,0,0.9307
ENSG00000196428,TSC22 domain family member 2,0,0,0,0,0,0,0,0,0,0,0,0,0.9307
ENSG00000198860,tRNA splicing endonuclease subunit 15,0,0,0,0,0,0,0,0,0,0,0,1,0.9307
ENSG00000106025,tetraspanin 12,0,0,0,0,0,0,0,0,0,0,0,0,0.93071
ENSG00000106537,tetraspanin 13,0,0,0,0,0,0,0,0,0,0,0,0,0.93071
ENSG00000108219,tetraspanin 14,0,0,0,0,0,0,0,0,0,0,0,0,0.93071
ENSG00000116918,translin associated factor X,0,0,0,0,0,0,0,0,0,0,0,0,0.93071
ENSG00000121297,teashirt zinc finger homeobox 3,0,0,0,0,0,0,0,0,0,0,0,0,0.93071
ENSG00000126467,testis specific serine kinase substrate,0,0,0,0,0,0,0,0,0,0,0,0,0.93071
ENSG00000157570,tetraspanin 18,0,0,0,0,0,0,0,0,0,0,1,0,0.93071
ENSG00000182463,teashirt zinc finger homeobox 2,0,0,0,0,0,0,0,1,0,0,0,0,0.93071
ENSG00000211460,translin,0,0,0,0,0,0,0,0,0,0,0,1,0.93071
ENSG00000011105,tetraspanin 9,0,0,0,0,0,0,0,0,0,0,0,0,0.93072
ENSG00000127324,tetraspanin 8,0,0,0,0,0,0,0,0,0,0,0,0,0.93072
ENSG00000135452,tetraspanin 31,0,0,0,0,0,0,0,0,0,0,0,0,0.93072
ENSG00000140391,tetraspanin 3,0,0,0,0,0,0,0,1,0,0,0,1,0.93072
ENSG00000168785,tetraspanin 5,0,0,0,0,0,0,0,1,0,0,0,1,0.93072
ENSG00000178021,TSPY like 6,0,0,0,0,0,0,0,0,0,0,2,2,0.93072
ENSG00000180543,TSPY like 5,0,0,0,0,0,0,0,0,0,0,1,0,0.93072
ENSG00000187189,TSPY like 4,0,0,0,0,0,0,0,0,0,0,0,1,0.93072
ENSG00000189241,TSPY like 1,0,0,0,0,0,0,0,0,0,0,0,1,0.93072
ENSG00000007520,TSR3 ribosome maturation factor,0,0,0,0,0,0,0,0,0,1,0,1,0.93073
ENSG00000032389,EARP complex and GARP complex interacting protein 1,0,0,0,0,0,0,0,0,0,0,0,1,0.93073
ENSG00000052841,tetratricopeptide repeat domain 17,0,0,0,0,0,0,1,0,0,1,0,0,0.93073
ENSG00000128881,tau tubulin kinase 2,0,0,0,0,0,0,2,1,0,0,1,0,0.93073
ENSG00000143643,tetratricopeptide repeat domain 13,0,0,0,0,0,0,1,0,0,1,4,2,0.93073
ENSG00000146216,tau tubulin kinase 1,0,0,0,0,0,0,0,0,0,0,1,0,0.93073
ENSG00000162526,testis specific serine kinase 3,0,0,0,0,0,0,0,1,0,0,3,0,0.93073
ENSG00000178093,testis specific serine kinase 6,0,0,0,0,0,0,0,0,0,0,0,0,0.93073
ENSG00000184281,tumor suppressing subtransferable candidate 4,0,0,0,0,0,0,0,0,0,0,1,0,0.93073
ENSG00000085831,tetratricopeptide repeat domain 39A,0,0,0,0,0,0,0,0,0,0,1,0,0.93074
ENSG00000113638,tetratricopeptide repeat domain 33,0,0,0,0,0,0,1,0,0,7,1,4,0.93074
ENSG00000133985,tetratricopeptide repeat domain 9,0,0,0,0,0,0,0,0,0,1,1,0,0.93074
ENSG00000165533,tetratricopeptide repeat domain 8,0,0,0,0,0,0,0,0,0,0,1,0,0.93074
ENSG00000165914,tetratricopeptide repeat domain 7B,0,0,0,0,0,0,0,0,0,0,1,0,0.93074
ENSG00000172425,tetratricopeptide repeat domain 36,0,0,0,0,0,0,1,1,0,0,0,0,0.93074
ENSG00000174521,tetratricopeptide repeat domain 9B,0,0,0,0,0,0,0,1,0,0,0,0,0.93074
ENSG00000183891,tetratricopeptide repeat domain 32,0,0,0,0,0,0,0,0,0,0,0,1,0.93074
ENSG00000100271,tubulin tyrosine ligase like 1,0,0,0,1,0,0,0,2,0,1,1,2,0.93075
ENSG00000112742,TTK protein kinase,1,0,0,0,0,0,0,0,0,0,2,1,0.93075
ENSG00000124120,alpha tocopherol transfer protein like,0,0,0,0,0,0,0,0,0,0,1,1,0.93075
ENSG00000136295,tweety family member 3,0,0,0,0,0,0,0,0,0,0,0,0,0.93075
ENSG00000137561,alpha tocopherol transfer protein,0,0,0,0,0,0,0,2,0,1,1,1,0.93075
ENSG00000137941,tubulin tyrosine ligase like 7,0,0,0,0,0,0,0,1,0,0,0,0,0.93075
ENSG00000155657,titin,2,1,0,0,0,0,24,20,1,22,36,33,0.93075
ENSG00000167614,tweety family member 1,0,0,0,0,0,0,0,0,0,0,0,0,0.93075
ENSG00000175764,tubulin tyrosine ligase like 11,0,0,0,0,0,0,0,1,0,0,0,2,0.93075
ENSG00000037042,tubulin gamma 2,0,0,0,0,0,0,1,0,1,0,3,0,0.93076
ENSG00000104833,tubulin beta 4A class IVa,0,0,0,0,0,0,0,0,0,0,0,0,0.93076
ENSG00000123416,tubulin alpha 1b,0,0,0,0,0,0,0,0,0,0,0,0,0.93076
ENSG00000166402,TUB bipartite transcription factor,0,0,0,0,0,0,2,2,0,0,0,3,0.93076
ENSG00000167553,tubulin alpha 1c,0,0,0,0,0,0,1,2,1,0,0,0,0.93076
ENSG00000183785,tubulin alpha 8,0,0,0,0,0,0,0,0,0,0,2,0,0.93076
ENSG00000188229,tubulin beta 4B class IVb,0,0,0,0,0,0,0,0,0,0,0,0,0.93076
ENSG00000196230,tubulin beta class I,0,0,0,0,0,0,0,0,0,1,0,0,0.93076
ENSG00000261456,tubulin beta 8 class VIII,0,0,0,0,0,0,0,1,0,1,2,2,0.93076
ENSG00000112041,TUB like protein 1,0,0,0,0,0,0,0,0,0,0,5,0,0.93077
ENSG00000122691,twist family bHLH transcription factor 1,0,0,0,0,0,0,0,0,0,0,0,0,0.93077
ENSG00000130338,TUB like protein 4,0,0,0,0,0,0,0,1,0,0,0,0,0.93077
ENSG00000143367,tuftelin 1,0,0,0,0,0,0,0,0,0,0,0,0,0.93077
ENSG00000171928,trans-golgi network vesicle protein 23 homolog B,0,0,0,0,0,0,0,1,0,4,0,1,0.93077
ENSG00000178952,"Tu translation elongation factor, mitochondrial",0,0,0,0,0,0,0,0,0,1,1,1,0.93077
ENSG00000184811,trafficking regulator of GLUT4 (SLC2A4) 1,0,0,0,0,0,0,0,0,0,0,2,1,0.93077
ENSG00000247596,twinfilin actin binding protein 2,0,0,0,0,0,0,0,0,0,0,0,0,0.93077
ENSG00000259024,TVP23C-CDRT4 readthrough,0,0,0,0,0,0,0,0,0,0,0,0,0.93077
ENSG00000100348,thioredoxin 2,0,0,0,0,0,0,0,0,0,0,2,2,0.93078
ENSG00000105849,RNA polymerase I subunit F,0,0,0,0,0,0,0,0,0,0,0,2,0.93078
ENSG00000113621,thioredoxin domain containing 15,0,0,0,0,0,0,0,1,1,1,1,1,0.93078
ENSG00000117862,thioredoxin domain containing 12,0,0,0,0,0,0,0,1,0,0,0,1,0.93078
ENSG00000128791,twisted gastrulation BMP signaling modulator 1,0,0,0,0,0,0,0,0,0,0,2,1,0.93078
ENSG00000129235,thioredoxin domain containing 17,0,0,0,0,0,0,0,0,0,0,0,0,0.93078
ENSG00000136810,thioredoxin,0,0,0,0,0,0,0,0,0,0,0,0,0.93078
ENSG00000204193,thioredoxin domain containing 8,0,0,0,0,0,0,0,0,0,0,0,0,0.93078
ENSG00000233608,twist family bHLH transcription factor 2,0,0,0,0,0,0,0,0,0,0,0,0,0.93078
ENSG00000011600,transmembrane immune signaling adaptor TYROBP,0,0,0,0,0,0,0,0,0,0,0,0,0.93079
ENSG00000091164,thioredoxin like 1,0,0,0,1,0,0,0,0,0,0,0,0,0.93079
ENSG00000105397,tyrosine kinase 2,0,0,0,1,0,0,0,1,0,0,1,2,0.93079
ENSG00000115514,thioredoxin domain containing 9,0,0,0,0,0,0,0,0,0,0,0,0,0.93079
ENSG00000140830,thioredoxin like 4B,0,0,0,0,0,0,0,0,0,0,2,1,0.93079
ENSG00000176890,thymidylate synthetase,0,0,0,0,0,0,0,0,0,1,0,0,0.93079
ENSG00000206483,,0,0,0,0,0,0,0,0,0,1,0,0,0.93079
ENSG00000265972,thioredoxin interacting protein,0,0,0,0,0,0,2,2,0,0,0,6,0.93079
ENSG00000063244,U2 small nuclear RNA auxiliary factor 2,0,0,0,0,0,0,0,0,0,0,0,0,0.9308
ENSG00000081307,ubiquitin like modifier activating enzyme 5,0,0,0,0,0,0,0,0,0,0,0,0,0.9308
ENSG00000117143,UDP-N-acetylglucosamine pyrophosphorylase 1,0,0,0,0,0,0,0,0,0,0,2,1,0.9308
ENSG00000126261,ubiquitin like modifier activating enzyme 2,0,0,0,0,0,0,0,0,0,0,0,0,0.9308
ENSG00000144744,ubiquitin like modifier activating enzyme 3,0,0,0,0,0,0,0,0,0,1,0,0,0.9308
ENSG00000156521,trypsin domain containing 1,0,0,0,0,0,0,0,0,0,0,1,0,0.9308
ENSG00000160201,U2 small nuclear RNA auxiliary factor 1,0,0,0,1,0,0,0,0,0,0,0,0,0.9308
ENSG00000162623,tRNA-yW synthesizing protein 3 homolog,0,0,0,0,0,0,0,1,0,0,0,2,0.9308
ENSG00000162971,tRNA-yW synthesizing protein 5,1,0,0,0,0,0,0,0,0,1,2,3,0.9308
ENSG00000033178,ubiquitin like modifier activating enzyme 6,0,0,0,0,0,0,0,1,0,1,2,0,0.93081
ENSG00000130560,UBA domain containing 1,0,0,0,1,0,0,0,1,1,1,0,1,0.93081
ENSG00000134882,UBA domain containing 2,0,0,0,0,0,0,0,0,0,0,2,1,0.93081
ENSG00000137073,ubiquitin associated protein 2,0,0,0,0,0,0,1,1,0,1,0,0,0.93081
ENSG00000153443,UBA like domain containing 1,0,0,0,0,0,0,0,0,0,0,0,0,0.93081
ENSG00000154127,ubiquitin associated and SH3 domain containing B,0,0,0,0,0,0,1,1,0,0,0,0,0.93081
ENSG00000165006,ubiquitin associated protein 1,0,0,0,0,0,0,0,0,0,0,0,0,0.93081
ENSG00000185262,UBA like domain containing 2,0,0,0,0,0,0,0,0,0,0,0,0,0.93081
ENSG00000221983,ubiquitin A-52 residue ribosomal protein fusion product 1,0,0,0,0,0,0,0,0,0,0,0,0,0.93081
ENSG00000072401,ubiquitin conjugating enzyme E2 D1,0,0,0,0,0,0,0,0,0,0,0,0,0.93082
ENSG00000078967,ubiquitin conjugating enzyme E2 D4 (putative),0,0,0,0,0,0,1,0,0,1,0,0,0.93082
ENSG00000109332,ubiquitin conjugating enzyme E2 D3,0,0,0,0,0,0,0,0,0,0,0,0,0.93082
ENSG00000119048,ubiquitin conjugating enzyme E2 B,0,0,0,0,0,0,0,0,0,0,0,0,0.93082
ENSG00000131508,ubiquitin conjugating enzyme E2 D2,0,0,0,0,0,0,0,0,0,0,0,0,0.93082
ENSG00000150991,ubiquitin C,0,0,0,0,0,0,0,0,0,0,0,1,0.93082
ENSG00000175063,ubiquitin conjugating enzyme E2 C,0,0,0,0,0,0,0,1,1,0,1,0,0.93082
ENSG00000213886,ubiquitin D,0,0,0,0,0,0,0,0,0,0,0,0,0.93082
ENSG00000263563,ubiquitin B pseudogene 4,0,0,0,0,0,0,0,1,0,0,0,2,0.93082
ENSG00000103275,ubiquitin conjugating enzyme E2 I,0,0,0,0,0,0,0,0,0,0,0,0,0.93083
ENSG00000132388,ubiquitin conjugating enzyme E2 G1,0,0,0,0,0,0,0,0,0,0,0,0,0.93083
ENSG00000170035,ubiquitin conjugating enzyme E2 E3,0,0,0,0,0,0,0,0,0,0,0,0,0.93083
ENSG00000170142,ubiquitin conjugating enzyme E2 E1,0,0,0,0,0,0,0,0,0,0,0,0,0.93083
ENSG00000182247,ubiquitin conjugating enzyme E2 E2,0,0,0,0,0,0,0,0,0,0,0,0,0.93083
ENSG00000184182,ubiquitin conjugating enzyme E2 F (putative),0,0,0,0,0,0,0,0,0,0,0,0,0.93083
ENSG00000184787,ubiquitin conjugating enzyme E2 G2,0,0,0,0,0,0,0,0,0,0,0,0,0.93083
ENSG00000186591,ubiquitin conjugating enzyme E2 H,0,0,0,0,0,0,0,0,0,0,0,0,0.93083
ENSG00000198833,ubiquitin conjugating enzyme E2 J1,0,0,0,0,0,0,0,0,0,0,0,1,0.93083
ENSG00000078140,ubiquitin conjugating enzyme E2 K,0,0,0,0,0,0,0,0,0,0,0,0,0.93084
ENSG00000108106,ubiquitin conjugating enzyme E2 S,0,0,0,0,0,0,0,0,0,0,0,0,0.93084
ENSG00000130725,ubiquitin conjugating enzyme E2 M,0,0,0,0,0,0,0,0,0,0,0,1,0.93084
ENSG00000160087,ubiquitin conjugating enzyme E2 J2,0,0,0,0,0,0,0,0,0,0,0,0,0.93084
ENSG00000160714,ubiquitin conjugating enzyme E2 Q1,0,0,0,0,0,0,0,0,0,0,0,0,0.93084
ENSG00000175931,ubiquitin conjugating enzyme E2 O,0,0,1,0,0,0,0,1,0,0,0,0,0.93084
ENSG00000177889,ubiquitin conjugating enzyme E2 N,0,0,0,0,0,0,0,0,0,0,0,0,0.93084
ENSG00000185651,ubiquitin conjugating enzyme E2 L3,0,0,0,0,0,0,0,0,0,0,0,0,0.93084
ENSG00000244687,ubiquitin conjugating enzyme E2 V1,0,0,0,0,0,0,0,0,0,0,0,0,0.93084
ENSG00000103353,ubiquitin family domain containing 1,0,0,0,0,0,0,0,0,0,0,0,0,0.93085
ENSG00000104343,ubiquitin conjugating enzyme E2 W,0,0,0,0,0,0,0,0,0,0,0,0,0.93085
ENSG00000110344,ubiquitination factor E4A,0,0,0,1,0,0,0,0,0,0,1,0,0.93085
ENSG00000114062,ubiquitin protein ligase E3A,0,0,0,0,0,0,0,0,0,0,0,0,0.93085
ENSG00000130939,ubiquitination factor E4B,0,0,0,0,0,0,0,2,1,1,0,1,0.93085
ENSG00000151148,ubiquitin protein ligase E3B,0,0,0,0,0,0,1,1,0,1,2,7,0.93085
ENSG00000159202,ubiquitin conjugating enzyme E2 Z,0,0,0,0,0,0,0,0,0,0,0,0,0.93085
ENSG00000169139,ubiquitin conjugating enzyme E2 V2,0,0,0,0,0,0,0,0,0,0,0,0,0.93085
ENSG00000118900,ubinuclein 1,0,0,0,0,0,0,0,0,0,0,0,0,0.93086
ENSG00000120942,UbiA prenyltransferase domain containing 1,0,0,0,0,0,0,0,1,0,0,0,0,0.93086
ENSG00000135018,ubiquilin 1,0,0,0,0,0,0,0,0,0,0,0,0,0.93086
ENSG00000138629,ubiquitin like 7,0,0,0,0,0,0,0,1,0,0,0,0,0.93086
ENSG00000153560,upstream binding protein 1,0,0,0,0,0,0,0,0,0,0,0,0,0.93086
ENSG00000157741,ubinuclein 2,0,0,0,0,0,0,0,0,0,0,0,3,0.93086
ENSG00000164332,ubiquitin like domain containing CTD phosphatase 1,0,0,0,0,0,0,0,2,0,0,1,0,0.93086
ENSG00000175520,ubiquilin 3,0,0,0,0,0,0,1,0,0,0,2,3,0.93086
ENSG00000198258,ubiquitin like 5,0,0,0,0,0,0,0,0,0,0,0,1,0.93086
ENSG00000012963,ubiquitin protein ligase E3 component n-recognin 7,0,0,0,0,0,0,1,0,0,1,0,0,0.93087
ENSG00000127481,ubiquitin protein ligase E3 component n-recognin 4,0,0,1,1,1,0,2,1,0,0,2,0,0.93087
ENSG00000144357,ubiquitin protein ligase E3 component n-recognin 3,1,0,0,0,0,0,0,0,0,0,0,1,0.93087
ENSG00000160803,ubiquilin 4,0,0,0,0,0,0,0,1,0,0,0,0,0.93087
ENSG00000162191,UBX domain protein 1,0,0,0,0,0,0,0,1,0,0,1,0,0.93087
ENSG00000165886,ubiquitin domain containing 1,0,0,0,0,0,0,0,0,0,0,0,1,0.93087
ENSG00000167671,UBX domain protein 6,0,0,0,0,0,0,0,0,0,0,1,0,0.93087
ENSG00000168246,ubiquitin domain containing 2,0,0,0,1,0,0,0,0,0,0,0,0,0.93087
ENSG00000215114,UBX domain protein 2B,0,0,0,0,0,0,0,0,0,0,0,1,0.93087
ENSG00000070010,ubiquitin recognition factor in ER associated degradation 1,0,0,0,0,0,0,0,0,0,0,0,0,0.93088
ENSG00000116750,ubiquitin C-terminal hydrolase L5,0,0,0,0,0,0,0,0,0,0,1,0,0.93088
ENSG00000120686,ubiquitin fold modifier 1,0,0,0,0,0,0,0,0,0,0,1,1,0.93088
ENSG00000130717,uridine-cytidine kinase 1,0,0,0,0,0,0,1,0,0,0,0,1,0.93088
ENSG00000143179,uridine-cytidine kinase 2,0,0,0,0,0,0,0,0,0,0,0,0,0.93088
ENSG00000143222,ubiquitin-fold modifier conjugating enzyme 1,0,0,0,0,0,0,0,0,0,0,0,0,0.93088
ENSG00000145040,urocortin 2,0,0,0,0,0,0,0,0,0,0,0,0,0.93088
ENSG00000163794,urocortin,0,0,0,0,0,0,0,0,0,0,0,0,0.93088
ENSG00000178473,urocortin 3,0,0,0,0,0,0,0,0,0,0,0,0,0.93088
ENSG00000087206,ubiquitin interaction motif containing 1,0,0,0,0,0,0,0,0,0,0,3,1,0.93089
ENSG00000115446,unc-50 inner nuclear membrane RNA binding protein,0,0,0,0,0,0,0,0,0,0,0,0,0.93089
ENSG00000147854,ubiquitin like with PHD and ring finger domains 2,0,0,0,0,0,0,0,0,0,0,0,0,0.93089
ENSG00000152332,U2AF homology motif kinase 1,0,0,0,0,0,0,0,2,0,0,0,1,0.93089
ENSG00000174607,UDP glycosyltransferase 8,0,0,0,0,0,0,0,0,0,1,0,0,0.93089
ENSG00000176125,UFM1 specific peptidase 1 (inactive),0,0,0,0,0,0,0,0,0,0,1,3,0.93089
ENSG00000177169,unc-51 like autophagy activating kinase 1,0,0,0,0,0,0,0,0,0,0,1,1,0.93089
ENSG00000177398,uromodulin like 1,1,0,0,0,0,0,1,1,0,2,4,4,0.93089
ENSG00000197888,UDP glucuronosyltransferase family 2 member B17,0,0,0,0,0,0,0,0,0,0,0,0,0.93089
ENSG00000005007,UPF1 RNA helicase and ATPase,0,0,0,1,0,0,0,0,0,0,1,0,0.9309
ENSG00000059145,unk like zinc finger,0,0,0,0,0,0,0,0,0,0,0,0,0.9309
ENSG00000101019,ubiquinol-cytochrome c reductase complex assembly factor 1,0,0,0,0,0,0,0,0,0,1,1,1,0.9309
ENSG00000110057,"unc-93 homolog B1, TLR signaling regulator",0,0,0,0,0,0,0,0,0,0,0,0,0.9309
ENSG00000113763,unc-5 netrin receptor A,0,0,0,0,0,0,0,0,0,0,0,0,0.9309
ENSG00000132478,unk zinc finger,0,0,0,0,0,0,0,0,0,0,0,1,0.9309
ENSG00000133958,"unc-79 homolog, NALCN channel complex subunit",1,0,0,0,0,0,0,2,0,1,0,0,0.9309
ENSG00000137288,ubiquinol-cytochrome c reductase complex assembly factor 2,0,0,0,0,0,0,1,2,0,0,0,0,0.9309
ENSG00000182168,unc-5 netrin receptor C,0,0,0,0,0,0,0,0,0,0,2,0,0.9309
ENSG00000010256,ubiquinol-cytochrome c reductase core protein 1,0,0,0,0,0,0,0,1,0,2,0,0,0.93091
ENSG00000127540,"ubiquinol-cytochrome c reductase, complex III subunit XI",0,0,0,0,0,0,0,0,0,0,0,0,0.93091
ENSG00000140740,ubiquinol-cytochrome c reductase core protein 2,0,0,0,0,0,0,0,1,0,0,2,3,0.93091
ENSG00000156467,ubiquinol-cytochrome c reductase binding protein,0,0,0,0,0,0,0,0,0,1,0,0,0.93091
ENSG00000164405,ubiquinol-cytochrome c reductase complex III subunit VII,0,0,0,0,0,0,0,0,0,0,1,1,0.93091
ENSG00000169021,"ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1",0,0,0,0,0,0,0,0,0,0,0,0,0.93091
ENSG00000173660,ubiquinol-cytochrome c reductase hinge protein,0,0,0,0,0,0,0,0,0,0,1,1,0.93091
ENSG00000183463,ureidoimidazoline (2-oxo-4-hydroxy-4-carboxy-5-) decarboxylase,0,0,0,0,0,0,0,0,0,0,0,1,0.93091
ENSG00000184076,"ubiquinol-cytochrome c reductase, complex III subunit X",0,0,0,0,0,0,0,0,0,0,0,0,0.93091
ENSG00000053501,unconventional SNARE in the ER 1,0,0,0,0,0,0,0,0,0,0,2,0,0.93092
ENSG00000103005,U6 snRNA biogenesis phosphodiesterase 1,0,0,0,0,0,0,0,0,0,0,1,0,0.93092
ENSG00000105698,"upstream transcription factor 2, c-fos interacting",0,0,0,0,0,0,0,0,0,0,0,0,0.93092
ENSG00000106608,upregulator of cell proliferation,0,0,0,0,0,0,0,0,0,0,1,2,0.93092
ENSG00000130307,USH1 protein network component harmonin binding protein 1,1,0,0,0,0,0,3,0,0,4,6,4,0.93092
ENSG00000158773,upstream transcription factor 1,0,0,0,0,0,0,0,0,0,0,0,1,0.93092
ENSG00000167118,ubiquitin related modifier 1,0,0,0,0,0,0,0,0,0,0,1,0,0.93092
ENSG00000173915,ATP synthase membrane subunit DAPIT,0,0,0,0,0,0,0,0,0,0,0,0,0.93092
ENSG00000270617,URGCP-MRPS24 readthrough,0,0,0,0,0,0,0,0,0,0,0,0,0.93092
ENSG00000101557,ubiquitin specific peptidase 14,0,0,0,0,0,0,0,0,0,0,0,1,0.93093
ENSG00000103194,ubiquitin specific peptidase 10,0,0,0,0,0,0,0,0,0,0,0,0,0.93093
ENSG00000138768,USO1 vesicle transport factor,0,0,0,0,0,0,0,0,0,0,1,0,0.93093
ENSG00000152484,ubiquitin specific peptidase 12,0,0,0,0,0,0,0,0,0,0,1,0,0.93093
ENSG00000156256,ubiquitin specific peptidase 16,0,0,0,0,0,0,0,4,1,3,2,1,0.93093
ENSG00000162402,ubiquitin specific peptidase 24,0,0,0,0,0,0,0,0,0,1,2,0,0.93093
ENSG00000162607,ubiquitin specific peptidase 1,0,0,0,0,0,0,0,0,0,0,0,0,0.93093
ENSG00000184979,ubiquitin specific peptidase 18,0,0,0,0,0,0,0,0,0,0,1,0,0.93093
ENSG00000223443,ubiquitin specific peptidase 17 like family member 2,0,0,0,0,0,0,0,0,0,0,0,0,0.93093
ENSG00000055483,ubiquitin specific peptidase 36,0,0,0,0,0,0,1,3,0,1,0,0,0.93094
ENSG00000077254,ubiquitin specific peptidase 33,0,0,0,0,0,0,1,0,0,1,2,2,0.93094
ENSG00000106346,ubiquitin specific peptidase 42,0,0,0,0,0,0,0,0,0,0,1,0,0.93094
ENSG00000115464,ubiquitin specific peptidase 34,2,0,0,0,0,0,0,0,0,0,1,1,0.93094
ENSG00000123552,ubiquitin specific peptidase 45,1,0,0,0,0,0,2,0,0,0,7,3,0.93094
ENSG00000135093,ubiquitin specific peptidase 30,0,0,0,0,0,0,0,0,0,3,1,2,0.93094
ENSG00000135913,ubiquitin specific peptidase 37,0,0,0,0,0,0,0,0,0,0,0,0,0.93094
ENSG00000155313,ubiquitin specific peptidase 25,0,0,0,0,0,0,2,2,0,1,0,1,0.93094
ENSG00000170242,ubiquitin specific peptidase 47,0,0,0,0,0,0,0,0,0,0,0,0,0.93094
ENSG00000011260,UTP18 small subunit processome component,0,0,0,0,0,0,1,1,0,0,2,3,0.93095
ENSG00000049247,urotensin 2,0,0,0,0,0,0,0,0,0,0,0,1,0.93095
ENSG00000090686,ubiquitin specific peptidase 48,0,0,0,0,0,0,0,0,0,0,1,0,0.93095
ENSG00000111962,uronyl 2-sulfotransferase,0,0,0,0,0,0,0,0,0,0,0,0,0.93095
ENSG00000120800,UTP20 small subunit processome component,0,0,0,0,0,0,2,4,1,3,3,3,0.93095
ENSG00000164338,UTP15 small subunit processome component,0,0,0,0,0,0,0,0,0,0,0,0,0.93095
ENSG00000164663,ubiquitin specific peptidase 49,0,0,0,1,0,0,0,0,0,0,0,1,0.93095
ENSG00000171794,undifferentiated embryonic cell transcription factor 1,0,0,0,0,0,0,0,0,0,0,0,0,0.93095
ENSG00000188958,urotensin 2B,0,0,0,0,0,0,0,0,0,0,0,0,0.93095
ENSG00000049245,vesicle associated membrane protein 3,0,0,0,0,0,0,0,1,0,0,0,1,0.93096
ENSG00000103043,VAC14 component of PIKFYVE complex,0,0,0,0,0,0,0,0,0,0,0,2,0.93096
ENSG00000115652,UDP-glucuronate decarboxylase 1,0,0,0,0,0,0,0,0,0,0,0,0,0.93096
ENSG00000117533,vesicle associated membrane protein 4,0,0,0,0,0,0,0,0,0,0,1,0,0.93096
ENSG00000118640,vesicle associated membrane protein 8,0,0,0,0,0,0,0,0,0,0,0,1,0.93096
ENSG00000139190,vesicle associated membrane protein 1,0,0,0,0,0,0,0,0,0,0,0,0,0.93096
ENSG00000168899,vesicle associated membrane protein 5,0,0,0,0,0,0,0,0,0,0,3,1,0.93096
ENSG00000173218,VANGL planar cell polarity protein 1,0,0,0,0,0,0,0,1,0,0,3,0,0.93096
ENSG00000198382,UV radiation resistance associated,0,0,0,0,0,0,0,0,0,0,0,0,0.93096
ENSG00000071246,vasohibin 1,0,0,0,0,0,0,0,0,0,0,2,0,0.93097
ENSG00000101558,VAMP associated protein A,0,0,0,0,0,0,0,0,0,0,1,0,0.93097
ENSG00000108828,vesicle amine transport 1,0,0,0,0,0,0,0,0,0,0,1,1,0.93097
ENSG00000124164,VAMP associated protein B and C,0,0,0,0,0,0,0,1,0,0,0,0,0.93097
ENSG00000125753,vasodilator stimulated phosphoprotein,0,0,0,0,0,0,0,0,0,0,0,0,0.93097
ENSG00000141968,vav guanine nucleotide exchange factor 1,0,0,0,0,0,0,0,0,0,0,0,1,0.93097
ENSG00000148704,ventral anterior homeobox 1,0,0,0,0,0,0,0,0,0,0,0,0,0.93097
ENSG00000168140,vasorin,0,0,0,0,0,0,0,0,0,0,0,0,0.93097
ENSG00000204394,valyl-tRNA synthetase 1,0,0,0,1,0,0,0,0,0,0,0,1,0.93097
ENSG00000028203,"vezatin, adherens junctions transmembrane protein",0,0,0,0,0,0,0,1,0,1,1,0,0.93098
ENSG00000038427,versican,0,0,0,0,0,0,0,0,0,0,0,0,0.93098
ENSG00000111424,vitamin D receptor,0,0,0,0,0,0,0,0,0,0,0,0,0.93098
ENSG00000116035,ventral anterior homeobox 2,0,0,0,0,0,0,0,1,0,0,1,2,0.93098
ENSG00000128564,VGF nerve growth factor inducible,0,0,0,0,0,0,0,0,0,0,0,0,0.93098
ENSG00000162692,vascular cell adhesion molecule 1,0,0,0,0,0,0,0,1,0,0,4,1,0.93098
